Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Solyc05g053660.3,151.7367939931702,-2.0462272922063653,0.40644656188344985,-5.034431298235779,4.792695189284924e-07,0.00011274473312241708
Solyc01g081510.4,110.20238852533005,-2.7343169621299457,0.5431666561757279,-5.034029484397006,4.80275753450126e-07,0.00011274473312241708
Solyc04g076190.1,681.2662310705392,-7.142695809536201,1.4247286898731066,-5.013372623367587,5.348417801066559e-07,0.00012258267351384592
Solyc01g110340.4,252.0066306955396,-2.277292684903069,0.455535371747339,-4.9991566542195125,5.758160751716278e-07,0.00012976591070067804
Solyc03g005480.4,40.74870821284288,-3.434099242783166,0.6889512624444275,-4.9845314610482605,6.211213930175482e-07,0.0001372312913043477
Solyc03g031530.4,131.43193500597644,-2.5824193855659723,0.5237454686608143,-4.930676330563897,8.19454107762939e-07,0.00017421903559005278
Solyc02g072030.1,41.98205236822707,-3.7202655617859044,0.7586050069161085,-4.904087803097396,9.386249998692114e-07,0.00019769021492572475
Solyc03g013440.4,120.92085750158651,3.0462058633445452,0.6232515175990002,4.887602801321172,1.0207119986357824e-06,0.00020845850360035794
Solyc06g035580.3,209.04153733790068,-3.2507254428724988,0.6652542537873084,-4.886440671917603,1.026752480459697e-06,0.00020845850360035794
Solyc10g076410.1,59.94447123555421,-8.878495547434047,1.8200249470095051,-4.878227390246689,1.070434787996658e-06,0.0002153867712704704
Solyc02g037550.3,601.1081706469968,-3.392353977502486,0.696346975050048,-4.871643159300966,1.1067392589012835e-06,0.0002207210260053038
Solyc03g119770.4,35.81121665368709,-3.9016107093104964,0.804715540362539,-4.84843465002894,1.2443951069612313e-06,0.0002459972643024413
Solyc03g113210.3,441.52913451728597,-2.4295478611092927,0.5052518923296613,-4.808587356114419,1.5200060350675797e-06,0.00028545713338569146
Solyc05g014550.1,90.17156847808997,-2.0829278400040807,0.4334999269097448,-4.804909322251739,1.5482165618885722e-06,0.0002883521358571972
Solyc02g077430.4,403.92708475582856,-3.713225006212073,0.776490202009438,-4.782062924429457,1.735053448517389e-06,0.0003178956464698201
Solyc01g017600.3,1128.0165427895845,-2.939594289984681,0.6150532757590508,-4.779414086294985,1.75806776252271e-06,0.00031951463787267576
Solyc04g008900.4,48.00156142960275,-2.888954578541242,0.6058916656740588,-4.768104171440054,1.8596762411103075e-06,0.00033261637912430073
Solyc04g014510.3,4439.275748971721,-3.902785394030684,0.8239624020618161,-4.736606165845277,2.1732691551411653e-06,0.0003796650672888473
Solyc06g062430.3,123.66736679847567,3.4927751828182374,0.7415750049719383,4.709941893133799,2.477874249885936e-06,0.0004071313713325182
Solyc02g082260.3,1125.3083161813008,-2.34929954118056,0.4983025433512606,-4.7146047567421405,2.4218038389498225e-06,0.0004071313713325182
Solyc01g066680.3,295.5599164906068,-3.819201766220521,0.8110956722080145,-4.7086945437936505,2.4930834772758037e-06,0.0004071313713325182
Solyc11g071990.2,247.80669706305025,2.168213641249791,0.4598221479963996,4.71533102678379,2.4131809067723895e-06,0.0004071313713325182
Solyc01g091670.3,35.69619291487619,-8.039577065076278,1.7113254371921363,-4.697865695415154,2.628942014424221e-06,0.00042622904487096575
